video_id,right_elbow_angle,right_shoulder_angle,right_hip_angle,right_knee_angle,right_ankle_angle,label
Copy of push up 162,47.05159939660569,326.84742310459256,182.88507822566442,167.78480842420643,82.74010085049787,1
Copy of push up 162,49.01899156012819,328.9470445212043,180.83146111392887,166.14617357884666,82.79970105899842,1
Copy of push up 162,53.09035450447095,332.77882998785316,178.2919885803354,164.55178039755057,84.10572431393169,1
Copy of push up 162,58.71251830543255,337.55068000758365,177.41008487223056,164.81726746104584,86.66190509520048,1
Copy of push up 162,66.3908347662375,345.0743900497635,175.1261513781624,165.25366467213937,89.18553590337517,1
Copy of push up 162,77.35864382966281,356.5725678519308,171.9204116183724,164.0345580032801,89.50764748473165,1
Copy of push up 162,87.58231807442985,2.925366773522927,176.06387852354646,164.75013277673517,89.6557029254187,1
Copy of push up 162,97.01380477010353,10.652439640170646,176.02832744551685,165.69248703451464,90.06015906633469,1
Copy of push up 162,105.66403238130565,18.036108021414574,176.39538866120168,167.24006224618074,92.12094720006326,1
Copy of push up 162,114.65213589764053,24.625522381265174,178.3149433419655,169.14112429525707,93.70541314568531,1
Copy of push up 162,124.1530981796824,31.86383916797068,178.4704699260195,168.39211891589954,94.5326962159208,1
Copy of push up 162,130.45172955138437,38.49766333323811,174.0821108805794,165.56253792829625,95.65849745489955,1
Copy of push up 162,136.57498103059802,44.42655537476911,171.19649644666868,163.77532960477555,96.56901197908272,1
Copy of push up 162,141.98333633303608,49.08707145777922,170.1498745027313,164.74044421891313,98.8804304842927,1
Copy of push up 162,147.49388847235832,53.774401882444955,169.94336079973397,166.6599394527036,102.02410501901561,1
Copy of push up 162,150.29454323298998,54.77066393463461,171.2369767729451,168.1103875568231,103.68925397422588,1
Copy of push up 162,152.65730253196983,56.13817173824392,170.08333317190053,168.0229627546591,105.06177703775414,1
Copy of push up 162,154.8352253380459,56.981861107202846,167.97200589967227,167.90866849875948,107.00426037186709,1
Copy of push up 162,158.65383935804346,59.99137044791079,166.6226112932105,167.8650105949618,108.25004768392553,1
Copy of push up 162,162.6445078536985,63.14240621174903,165.15802013531257,167.98532929315542,109.13712476747462,1
Copy of push up 162,166.3173082584691,65.87195336977358,164.10198983040553,169.47697657831247,111.13188554029016,1
Copy of push up 162,168.47492780465902,66.31194459703784,164.92205702619123,170.01375766897976,111.39600296459209,1
Copy of push up 162,169.37007124262152,67.9434561996885,163.88668002765894,171.3513688150754,112.01905673154323,1
Copy of push up 162,169.97380074111206,69.94079051634478,161.31955768493717,172.1379377202794,113.37641147084373,1
Copy of push up 162,169.76366845259955,68.6267379159329,163.08250365245266,171.56389185115273,112.00511284410604,1
Copy of push up 162,169.53590604862717,67.24164343209881,165.01613455200348,172.57478711574495,112.06605285963695,1
Copy of push up 162,169.60042734587583,66.25003055530777,166.846800012332,174.34930212657073,112.81726215546598,1
Copy of push up 162,169.66451752311602,65.97969684260755,167.1381141986543,174.08705408215218,112.10203855642898,1
Copy of push up 162,169.57227599262674,65.75033408033322,167.39970419878713,174.83750628307044,112.28398985969278,1
Copy of push up 162,169.48673707493361,65.56818441792115,166.53227397238578,173.55511979374927,111.37780135058648,1
Copy of push up 162,169.43136126875316,65.46917860292116,165.85332623951433,172.32688750318763,110.79058085664215,1
Copy of push up 162,169.43000440594793,65.36950219737885,165.7753429201211,172.05787533049417,110.71973616714712,1
Copy of push up 162,169.39983985349636,65.11529046856361,165.72791170332002,171.5455561775892,110.44555997458643,1
Copy of push up 162,169.32384618458224,64.90589991287911,165.84303148730513,171.26800108102134,110.21125180492864,1
Copy of push up 162,169.25547550568078,64.75219462403663,166.10221532676192,171.3573479438059,110.22297298844845,1
Copy of push up 162,169.18536120386642,64.84160184394365,165.97454605521438,171.35201891990437,110.35925269445747,1
Copy of push up 162,169.123671815672,65.2193140227417,165.52282047371946,171.40862999092633,110.99372835497442,1
Copy of push up 162,169.08118645791544,65.52962025586478,165.40824005294053,171.7762053289161,111.64398893223067,1
Copy of push up 162,169.06384672996813,65.69253153400128,165.47232545987018,171.87215276845745,112.12376687294865,1
Copy of push up 162,169.06442217419414,65.70497022198097,165.65016845137697,171.80180061597258,112.38015566345851,1
Copy of push up 162,169.06195223284587,65.63472474230588,165.82494679374648,171.69114978225903,112.45912452524118,1
Copy of push up 162,169.05803138854648,65.54949353360875,166.02749364547813,171.62736368666774,112.5037765884733,1
Copy of push up 162,169.05803034369058,65.53008335708753,166.08686923516308,171.54137284520007,112.52941813919541,1
Copy of push up 162,169.05686811118406,65.5077014151379,166.1438323324656,171.44882820264482,112.59683615324676,1
Copy of push up 162,169.0575244957834,65.45434507194847,166.21833502184444,171.39413836888832,112.53936097485621,1
Copy of push up 162,169.05225471794594,65.41425142212229,166.26133346822166,171.34951901921838,112.50009036405535,1
Copy of push up 162,169.04492393500306,65.38742968297679,166.28359553954178,171.3053560325995,112.46463913828288,1
Copy of push up 162,169.0355151263516,65.3684800222506,166.2998640362662,171.2816267932591,112.4381753795065,1
Copy of push up 162,169.0270220271712,65.35006038805285,166.31424772452766,171.24255195021755,112.41501837976462,1
Copy of push up 162,169.0191396131079,65.38356230757269,166.24362428775768,171.15309187811243,112.45745878344562,1
Copy of push up 162,169.01241448261354,65.40276194148491,166.18932327534583,171.0832248637289,112.48301608798138,1
Copy of push up 162,169.00820431453812,65.41459115244677,166.15757809891434,171.02499417988017,112.50586493650435,1
Copy of push up 162,169.00464025834592,65.42537271419911,166.129310757101,170.9645889328727,112.49991979162124,1
Copy of push up 162,169.00238516870698,65.44265052165949,166.09594759818867,170.92090278456502,112.51252474063918,1
Copy of push up 162,168.99801688535686,65.4502851708028,166.07470979598094,170.88221649724366,112.50998280513099,1
Copy of push up 162,168.99439719410233,65.45854035683018,166.0565277262442,170.85699201901792,112.5122127375827,1
Copy of push up 162,168.99085652189206,65.47457733779376,166.02503962228994,170.81779130256186,112.51929231652606,1
Copy of push up 162,168.98655202924277,65.48870239241472,166.00321515517055,170.80251192068988,112.53848736501935,1
Copy of push up 162,168.9801896978371,65.48796607232136,165.9985550287416,170.78980219736567,112.54773669826747,1
Copy of push up 162,168.97180508176513,65.48420766297984,165.99784446450656,170.7823417730353,112.56189244994643,1
Copy of push up 162,168.96498440425856,65.48215245509547,165.99701349632986,170.76847979145754,112.55858116350242,1
Copy of push up 162,168.9590791333493,65.48074394307518,165.99546394194036,170.7582594542627,112.55881045636907,1
Copy of push up 162,168.95097210025043,65.44741344192795,166.05555706575328,170.76934268940587,112.54532434687971,1
Copy of push up 162,168.93360660769665,65.41898293401489,166.06073223083723,170.70612583013224,112.51158674536619,1
Copy of push up 162,168.92830317580965,65.42557521433955,166.03491945151913,170.68571086226572,112.54475357757764,1
Copy of push up 162,168.9233677884624,65.50385037523456,166.04376389643858,170.8691930399506,112.72404585626455,1
Copy of push up 162,168.91716440501372,65.65225796191464,165.84676335104243,170.86022068045958,112.81570662701868,1
Copy of push up 147,172.1450334547113,61.32663201621583,168.55330573269217,173.70700343326158,108.67106036284636,1
Copy of push up 147,172.56394640841197,61.08839860284482,169.33046326262343,174.6519033320779,105.1290314467277,1
Copy of push up 147,173.44259996793014,60.917803819405634,168.22770621553175,169.9965757499129,105.18106945782614,1
Copy of push up 147,173.59759311770293,60.33218287651877,170.47139070371736,172.11081667302685,103.63322697363935,1
Copy of push up 147,173.34742916118861,60.08965068515253,171.58732270639558,172.8614454002691,103.63986967355245,1
Copy of push up 147,173.040138119593,59.82070883416127,172.52661658577065,173.58867516222853,105.3015746107964,1
Copy of push up 147,173.1957414886322,59.81005829249571,172.9780536820676,174.04475644412028,106.25092549375111,1
Copy of push up 147,173.40322008138415,59.80019677666986,172.81759526626217,173.94510356297252,106.04599749893933,1
Copy of push up 147,173.41779066049327,59.44860922719795,173.736821243246,175.01483308810862,106.95006447068401,1
Copy of push up 147,173.17647364734623,58.78322046000261,174.51438956258002,175.07038906115946,106.13062013683313,1
Copy of push up 147,172.95358468234775,59.00097862000309,173.73564960634016,174.2513879314774,105.89480724838751,1
Copy of push up 147,172.92019458853414,59.29771868860902,172.9685388612461,173.5313237807281,106.64701368405329,1
Copy of push up 147,172.77855285122007,59.31435509752519,172.57124737179225,173.17241607323808,106.4806279816719,1
Copy of push up 147,172.7320961795547,59.37244604280805,172.13728975424488,172.57959456198685,105.42545897600868,1
Copy of push up 147,172.62121363105516,59.35164361599457,171.99856567515474,172.23056405214965,104.0079030347832,1
Copy of push up 147,171.69596355117437,58.882176853817164,171.99146795868538,172.0988813780947,102.83963324921378,1
Copy of push up 147,170.74344698840537,58.54162485138661,172.6060641241469,172.96651222506003,103.27238055924744,1
Copy of push up 147,169.34158298191187,57.80234549673776,173.32960217406838,173.92809971330092,103.28255908667428,1
Copy of push up 147,167.99286892238206,57.14854816916214,173.9255029748521,174.41439599247605,103.81627119759533,1
Copy of push up 147,163.41518894388537,54.64814364540805,174.90352834051237,175.22471578887024,102.48826305451001,1
Copy of push up 147,160.38915238077266,52.232262958129574,177.29798947921176,177.19174728574518,101.21306842559346,1
Copy of push up 147,156.80256702016317,51.00283407855277,175.7374396667984,176.64019389200362,99.47911870262283,1
Copy of push up 147,152.77328855639905,49.04545236514562,176.3337261449909,177.97908802641425,99.06450266410276,1
Copy of push up 147,149.87677838564264,48.151923413350474,176.32616388704372,178.44032835092966,98.53356623513064,1
Copy of push up 147,145.81338486742402,46.5360691922381,175.13858336561853,178.8087207700821,96.2457530687413,1
Copy of push up 147,141.70635556339406,44.12442650545296,173.5101440516817,177.57628059726244,96.30381811900037,1
Copy of push up 147,136.5009042682019,39.81746599429146,174.11451833579608,177.3683567962902,93.44018965448154,1
Copy of push up 147,131.94959421222651,36.469350925459224,173.6840290334938,176.50956145080482,95.28795639547529,1
Copy of push up 147,129.45144600414602,34.56449035980934,174.17076175991298,175.77239843325668,95.25064685608524,1
Copy of push up 147,124.59831975028247,31.7007515526798,172.87617863248363,175.58726205706853,94.86925998729254,1
Copy of push up 147,118.22446677201431,27.595603657215527,171.43095965989167,173.20890580977,92.05306989843227,1
Copy of push up 147,113.88519631680917,23.76782727218078,172.8071633270422,173.90024511322338,90.15211748395716,1
Copy of push up 147,108.81328645703204,20.138847089914094,172.7156039377701,173.24350376904817,88.06386621372336,1
Copy of push up 147,102.83124014035367,15.49874347525196,172.4202250941989,172.9434390555741,87.1605896732701,1
Copy of push up 147,97.99916151290917,11.975550705182055,171.02278002255125,171.21043813847305,85.56020552435052,1
Copy of push up 147,92.87327348058062,7.102409679471514,170.57204032818746,170.1654138577439,85.50042005138918,1
Copy of push up 147,88.50480544102028,3.2937022459916365,170.06396133864294,168.3312151326963,84.2359741772331,1
Copy of push up 147,84.23851544726777,359.11309065536966,172.21489737130224,170.16763378325612,84.06239789218897,1
Copy of push up 147,79.54294449587,354.5045322281021,172.9578359597592,169.70990429997627,83.69887796945834,1
Copy of push up 147,75.67566501595357,349.46570994755143,174.6565280399329,170.67010031746196,83.11060543788615,1
Copy of push up 147,70.65768699661042,343.801301831758,177.2655463820511,173.74011254774396,83.5224427038886,1
Copy of push up 147,66.77424728993724,339.47409429772125,178.02608266860264,173.80136026633798,82.88763219184598,1
Copy of push up 147,63.86308496782286,335.8511463385549,177.89983379639142,173.47272029343887,82.57200974306261,1
Copy of push up 147,62.76443592898313,334.13938119253345,177.7652983249678,172.2079917278765,83.26776149309592,1
Copy of push up 147,62.79553593571409,333.9135341273135,178.35066284495497,171.33330527204924,82.2303649906549,1
Copy of push up 147,63.871692300435,334.28711661654233,178.89449289341272,169.7854184539704,81.21815614969877,1
Copy of push up 147,63.499762562849156,334.2527482723161,177.9572096561126,168.3195499505643,80.95530329135387,1
Copy of push up 147,62.890069196433195,333.94314841735473,178.05393734915853,168.68131302308055,80.90951757597377,1
Copy of push up 147,62.45678295324201,333.70278264411724,177.97675478781215,168.5538826465157,80.55381942654134,1
Copy of push up 147,61.7231538387754,333.43627157570035,177.33873581518156,168.19940324673516,80.96995391822071,1
Copy of push up 147,61.35020317760982,333.32055654321084,176.83091802009335,167.76502079179784,82.54481780812391,1
Copy of push up 147,61.208240465539895,333.3326585606334,176.71870864257173,167.7612609574413,83.08259625477264,1
Copy of push up 147,61.11901112134381,333.96420992779497,176.19928987780685,168.32286873790443,83.26695941937211,1
Copy of push up 147,60.0189949966463,334.3468651174155,175.6561036790492,168.47125393514474,84.04183599700839,1
Copy of push up 147,59.26828691979424,334.5908808539124,174.94729363459018,169.20136322575618,84.40009146435047,1
Copy of push up 147,58.51803934130664,334.52747901187576,174.89693046121312,169.78995707752156,85.19494594873332,1
Copy of push up 147,57.973623690862325,334.2735035174509,175.0102165327464,170.92667474166137,86.13118503384078,1
Copy of push up 147,57.2763038287043,333.33174006359945,175.1991883544572,170.88529332429022,86.1941886432696,1
Copy of push up 147,56.71788225672853,333.09010428546844,174.85415644453388,170.54452610278514,86.37543070417811,1
Copy of push up 147,57.87568741847842,334.77411012913154,174.112479601986,170.17298080490235,86.9791003979942,1
Copy of push up 147,61.90302551053876,339.7159805738735,170.94013507694075,168.382914295785,87.61543780681366,1
Copy of push up 147,67.82672540959658,344.98035483779,170.3252217422217,168.2129023201206,88.74928880458259,1
Copy of push up 147,76.48392149398906,351.7699133164432,170.33510683913306,167.4610506899567,89.53306705360117,1
Copy of push up 147,84.76245304448481,359.6833688037311,168.62160456130562,165.07936440408142,89.13638039302947,1
Copy of push up 147,92.48687637820028,7.002245333484765,166.01829289752175,164.16782864411982,89.85189275400342,1
Copy of push up 147,99.20204628749904,13.636297167802686,164.92262571998785,165.4556864838931,90.90153477444179,1
Copy of push up 147,107.66740985801202,20.560408269006203,165.1012640714524,165.39138122060368,92.56778294986235,1
Copy of push up 147,113.99014628900916,26.17362349630126,165.40652035361185,166.32673179407433,94.03117473070282,1
Copy of push up 147,120.60021969929849,31.897192273088574,165.3721769941919,166.56511917391998,94.24644077571162,1
Copy of push up 147,126.56169166179461,36.265034333552315,167.04396035604665,167.48782109250834,93.99909784524507,1
Copy of push up 147,131.45505216049565,40.52630049734804,166.19819580221568,168.09822535410896,95.90177920404858,1
Copy of push up 147,138.36242843624936,44.095205995642594,168.36313563229982,169.13063457339956,97.85982783979077,1
Copy of push up 147,143.4846685488204,46.82193991847088,169.61817015444902,169.8446969362347,99.52302301461712,1
Copy of push up 147,145.93399975806093,46.333137121072426,171.2834970185763,170.0313307695259,100.70450802639898,1
Copy of push up 147,149.034814331045,49.636931351258305,168.25857368931992,168.85666117335938,102.12925784211464,1
Copy of push up 147,152.25873853550576,50.40854661237049,169.22303658057785,169.54377206537768,103.40412044153828,1
Copy of push up 147,155.57522247643857,52.535983424660316,168.44745352899955,169.25174988711962,104.39094436952251,1
Copy of push up 147,158.19551055652352,52.78380188749815,169.75741387752137,170.48292626971477,104.76114818481878,1
Copy of push up 147,161.42808293100575,55.391677156803105,169.39413075052224,170.61355217188046,104.83649421526404,1
Copy of push up 147,163.79829873900556,56.885358933025486,169.31266957519765,171.07562292667188,104.12006882744042,1
Copy of push up 147,166.46213330305815,58.15054913715743,169.32805513975103,171.48158229477693,104.8622906623298,1
Copy of push up 147,168.7587172917698,58.5245488918031,170.0192345582592,171.08494006784136,104.8289011037166,1
Copy of push up 147,170.61397467466713,58.64206893016474,171.04426585060185,171.65477666488957,105.00993714782408,1
Copy of push up 147,171.85591152846044,59.148571294815454,170.60794769348547,171.31671700196648,105.56218288331596,1
Copy of push up 147,173.1727073609779,59.8381796675943,170.88946008526477,172.14701428412275,106.09648846524792,1
Copy of push up 147,173.70481635790762,60.77670753798745,169.61290220873715,171.11750393288096,106.02869850971858,1
Copy of push up 147,173.79126613300065,61.11620262183977,169.66703419375335,171.67278612899284,106.7735121640122,1
Copy of push up 147,174.61155181882125,61.63825620288791,170.42462239877133,173.35516847315205,106.49028859837601,1
Copy of push up 147,175.27034581444724,62.41855810417133,170.5200789205017,174.34810217672862,105.33168895758791,1
Copy of push up 147,174.4754470479475,61.697170666814415,170.95124331009902,174.0951062721588,106.0745438863652,1
Copy of push up 147,174.0159233177577,61.29310165795463,171.18451574374896,173.7742251892176,105.83654761638934,1
Copy of push up 147,173.77465196316626,61.02168180060801,171.4167541381164,173.61041230938505,105.45390931312232,1
Copy of push up 147,173.6381867342002,60.831638645821066,171.6222884981336,173.55696200366202,105.15192430683929,1
Copy of push up 147,173.55386148862763,60.694966654525,171.78488868708786,173.5430245770098,104.95918770028567,1
Copy of push up 147,173.50259779680255,60.560013167221214,171.94642027889213,173.53450282795913,104.77434378689038,1
Copy of push up 147,173.47283141654154,60.446718128070216,172.08181121589686,173.52441600468518,104.66112260051106,1
Copy of push up 147,173.4444759370252,60.4186427907444,172.08397109237697,173.48152672759826,104.58954195793176,1
Copy of push up 147,173.4262507939007,60.38890435539391,172.09632008742335,173.43040874615647,104.56371102579911,1
Copy of push up 147,173.404438743964,60.3819423796534,172.08921587511475,173.3967491073727,104.53615828748406,1
Copy of push up 147,173.3900044028956,60.372784717385024,172.09319404060452,173.37061649734017,104.51759931171212,1
Copy of push up 147,173.37867916893202,60.34016869426417,172.1420120286921,173.3792729872626,104.46594008113911,1
Copy of push up 147,173.37704902677737,60.30169348280146,172.2080728478261,173.38114106634248,104.35779474174163,1
Copy of push up 147,173.36238561178016,60.273589111411276,172.2415908395306,173.37747510678838,104.26891367169371,1
Copy of push up 147,173.35273794692765,60.248815512095604,172.2669517110491,173.3567618048573,104.22681003007983,1
Copy of push up 147,173.34529006526733,60.22175371270931,172.29421981899384,173.34024578825256,104.20129114781378,1
Copy of push up 147,173.34001770748645,60.20091194534661,172.31116035163407,173.31579100961076,104.182883009684,1
Copy of push up 147,173.33255728169397,60.17185714311096,172.34693377062914,173.31011962376337,104.17549691166728,1
Copy of push up 147,173.33000213941332,60.146967089722125,172.3783265310543,173.29701865481772,104.1762927119082,1
Copy of push up 147,173.3262514339681,60.120401092533335,172.4105486184533,173.28289430012305,104.15435632366658,1
Copy of push up 147,173.3208147219781,60.094726372882725,172.440455966324,173.27093357081904,104.13400939493532,1
Copy of push up 147,173.31635364144935,60.07433077920904,172.465780250299,173.2608747260004,104.11965166275338,1
Copy of push up 147,173.31185970571028,60.05096849668381,172.50182542102246,173.26363009018672,104.1104740901036,1
Copy of push up 147,173.30709817510234,60.026513360514066,172.54114029285518,173.27085000877292,104.10516635513453,1
Copy of push up 147,173.3000637867544,60.00474230582069,172.5729849285862,173.2751510874714,104.09649144218042,1
Copy of push up 147,173.29595198331066,59.99504746510641,172.58405856954013,173.26898874122153,104.09139973423939,1
Copy of push up 147,173.28931389437372,59.98518525113185,172.5856609198903,173.25176943503695,104.07304815407952,1
Copy of push up 147,173.28423480906386,59.97220926065286,172.5977717692199,173.24272549131754,104.06333405183207,1
Copy of push up 147,173.28142049476966,59.96232981922628,172.6080360971078,173.2327024667231,104.05550062345588,1
Copy of push up 147,173.2783659613089,59.949712088411765,172.6226005550915,173.22333797103585,104.04925132579554,1
Copy of push up 147,173.27342699934593,59.93723279305114,172.63555189007494,173.2176864479987,104.0391566961921,1
Copy of push up 147,173.26887743049824,59.92305920681293,172.65014578906963,173.21113880638111,104.03650127628025,1
Copy of push up 147,173.254631498301,59.89868278701396,172.73638055258783,173.31655927332872,104.09788241359387,1
Copy of push up 147,173.24954052699505,59.87247592737629,172.76998832294103,173.31915000449374,104.11379792605806,1
Copy of push up 146,168.20495217214835,60.884090619786505,166.52518506259486,172.48817087793515,105.60170208130661,1
Copy of push up 146,165.86008268231197,62.05907520659346,164.75539228813713,174.18284075274323,107.82418748170994,1
Copy of push up 146,164.12529973608343,61.37123787419908,165.18077881872085,174.7685568126447,107.9653462155001,1
Copy of push up 146,162.0967019870613,60.208619521313324,166.5633796849783,175.08448157130883,108.38981331440905,1
Copy of push up 146,158.80395197952532,59.18115410461361,166.06229543660456,175.04206684771287,109.31271817420078,1
Copy of push up 146,155.10578939601177,58.09564666817711,164.45622173201028,174.0365376196682,107.7343216548827,1
Copy of push up 146,150.36348566814314,56.64171409431077,162.7561977795554,173.53258598082746,106.01597258931197,1
Copy of push up 146,145.48745253762962,52.77371227271681,165.18481467127373,175.62679211616864,106.37646608633898,1
Copy of push up 146,141.6831383101717,50.152569639276955,164.01254196600027,172.97989731674033,103.54260692016892,1
Copy of push up 146,137.31663061050406,45.54608543717353,165.08189021515568,171.9790855968582,102.35055508664365,1
Copy of push up 146,133.8571918957355,42.88158065388697,165.84631936549437,171.2759009489881,100.94454188489154,1
Copy of push up 146,127.82331418178177,38.18735610932993,168.1033348529696,173.05541766434013,99.30252371383693,1
Copy of push up 146,123.66810364930919,35.082167793585874,169.51277410141006,174.26048184608354,98.31467972656311,1
Copy of push up 146,119.36332108072567,31.825041513192563,170.57245687606232,175.24261721973394,98.0038415323048,1
Copy of push up 146,115.86262033944533,28.730223940343777,171.3202572082842,175.03342181853716,97.33232965505867,1
Copy of push up 146,112.03029496919467,25.3498389266487,171.642311999726,174.38126440134258,96.88439839961117,1
Copy of push up 146,108.61042183986194,21.649464164421314,171.0281889721536,173.38535360011088,96.92208736732276,1
Copy of push up 146,103.11471640790828,16.83687216593434,171.9232272581031,174.34028525657772,96.82403529072582,1
Copy of push up 146,95.6129182459215,11.354424386530946,171.30049816050536,175.04091483299976,95.22717114565567,1
Copy of push up 146,88.8936856603693,5.855805570929432,171.6062563830541,175.0067870316659,93.36007928927486,1
Copy of push up 146,83.00392869039356,0.3796137880891346,171.937493790414,175.13100539107222,92.28877128596184,1
Copy of push up 146,80.01819636591364,355.8877963206426,173.81913983382486,175.98496866227302,91.557046626365,1
Copy of push up 146,76.75860736425952,352.03583545799097,173.5022517850831,173.3833939242577,88.90554799894589,1
Copy of push up 146,75.16669184719709,350.01173819876954,173.69415242426354,171.17777042329809,86.49191666063305,1
Copy of push up 146,72.93284863825893,348.33665830393517,172.54642344908524,169.62679751460456,85.1396255832061,1
Copy of push up 146,70.90696381852476,346.5243300553689,173.3453298783068,169.59182344750934,85.48783469928075,1
Copy of push up 146,68.75067081387412,345.1024091622523,173.14232604815626,170.38196609199898,86.16619717652638,1
Copy of push up 146,66.26040091389048,343.0422498964789,173.65965534767224,171.09262845781177,85.73877352311558,1
Copy of push up 146,65.1927813567405,340.9572477303667,175.03434314472545,171.7896766414597,85.61437355245607,1
Copy of push up 146,63.92295486748469,339.4889232251229,176.45569401998472,169.84878885414332,82.94392778186598,1
Copy of push up 146,60.95556922761137,337.9016688977528,174.62772718092893,168.86790711534903,84.79148898221004,1
Copy of push up 146,60.21114210818016,338.0944997644558,174.50748209097424,169.20982103824406,84.8412305783405,1
Copy of push up 146,59.33595324701053,337.2570332035898,175.0721795155079,169.96339375928198,84.54767020871344,1
Copy of push up 146,58.02891331924001,334.785966305655,177.52435266680337,174.24636577662068,85.09821643387336,1
Copy of push up 146,59.19949817822104,335.37467591367755,177.38892403428304,173.66626544380736,83.98805741341504,1
Copy of push up 146,59.67101771334804,334.68420160081047,178.01444810461302,173.8012483020861,84.89065489824394,1
Copy of push up 146,59.715339844171034,335.03157551651583,177.8095933276616,173.41390692997064,85.17554752859515,1
Copy of push up 146,59.35867438910908,334.78874005378844,177.77351262963967,173.808922996097,85.60892320347544,1
Copy of push up 146,59.31909917557142,334.86799119466684,177.6459790604621,173.769228525452,86.02105743797378,1
Copy of push up 146,59.32898775652398,335.01233841801263,177.5687225925306,173.66422319069878,86.16115026254857,1
Copy of push up 146,59.40457899539397,334.1236958453195,177.58781188390088,173.6702751322238,85.42596013658316,1
Copy of push up 146,59.8886373915263,334.08520586513566,177.83872636998555,173.10158477544547,85.67564720385218,1
Copy of push up 146,60.22383483134676,334.3659676522013,177.08624158474507,171.68641946270318,85.64905655263911,1
Copy of push up 146,63.42647614792336,337.2102047516152,176.59274445856377,170.76091045251817,85.30162986851,1
Copy of push up 146,69.63485337666879,343.4045251642334,173.48208088819248,167.78301072503098,85.61725476199246,1
Copy of push up 146,76.05711318672874,350.2177766870432,172.8936289687839,167.07060545622682,86.10402501655473,1
Copy of push up 146,83.02431479023022,356.9854644149229,173.55040689237924,168.5661135731677,85.85571305193147,1
Copy of push up 146,90.74424462945609,5.462666563262188,169.56282924556874,167.25898917996682,85.73519468743497,1
Copy of push up 146,100.33239474085157,15.262358291972912,166.81358512205827,167.02145584328025,89.55894292425448,1
Copy of push up 146,107.72689066365278,22.53189756755033,164.7773465967571,166.64282976764787,92.0378382447765,1
Copy of push up 146,114.62830467239084,28.24184915637264,165.6998074598713,168.6211273532008,94.53576440121199,1
Copy of push up 146,122.98061800624018,34.44734621069448,167.7015916535672,170.3805240009798,95.82532283919447,1
Copy of push up 146,129.22549014043838,38.99687234024265,167.46930512586061,169.13363198956122,97.04534379465403,1
Copy of push up 146,134.37636027415235,42.47527476898265,167.81646404455927,169.45565195208994,96.56044515298241,1
Copy of push up 146,139.92490492912808,47.06847462929314,166.87269726316725,170.07907124320081,97.59528351651271,1
Copy of push up 146,145.55454216404752,49.081715371589716,168.61076529963637,170.04325087037972,98.3879685674837,1
Copy of push up 146,149.67389994859826,50.6669213650936,168.9140446343288,169.46140045720415,99.60236229505222,1
Copy of push up 146,152.3769086500218,51.973885910570154,167.95719657288166,169.10607043250036,100.11687639106164,1
Copy of push up 146,154.61719592527513,52.334498670983784,167.9656773010927,169.41864044098162,101.47614216925244,1
Copy of push up 146,158.1755171716535,53.59075620163107,168.52327317169807,169.0264055200512,101.50455422792686,1
Copy of push up 146,161.4772473782792,54.9812134737213,169.4320663768291,169.81952861971675,102.78031986585817,1
Copy of push up 146,165.49703524995942,56.0144820821572,170.17368649141238,170.87486196242747,104.4047221175908,1
Copy of push up 146,169.35918982275786,57.789781153926626,170.58210694049032,171.64593524431956,105.25770742234579,1
Copy of push up 146,172.00505889315139,59.806040992463245,169.73883288807994,172.1861942005238,105.56395604698422,1
Copy of push up 146,173.2017642132413,60.3434725445503,169.75143028916094,171.9083319469608,105.3904592799183,1
Copy of push up 146,173.69261610633214,60.74971582921893,170.39869876944275,172.2051402417072,105.30211703478501,1
Copy of push up 146,173.83786307865114,61.82861278618751,170.1497209782852,173.12072240440662,105.65559488614768,1
Copy of push up 146,173.78101272105334,62.096810670659345,170.22035909402794,174.26990292336262,104.9792837012593,1
Copy of push up 146,173.9855145066004,62.699768958760934,169.4036230802689,175.53752177268473,105.48931266226604,1
Copy of push up 146,174.2512976423936,61.76541800158865,170.43768697056697,175.05742917038532,105.67443039937676,1
Copy of push up 146,174.20348591451108,61.03382994949381,170.36773532915726,173.8612617297304,105.42841677205372,1
Copy of push up 146,174.0784659477578,61.183523747920916,170.40998698331282,173.82015811564492,104.96669900230701,1
Copy of push up 146,173.98931300714008,61.29445141394113,170.4452304272826,173.89309755848336,104.7105433266787,1
Copy of push up 146,173.91754344479355,61.38654010427284,170.42949477969083,173.96342084556198,104.55099193868355,1
Copy of push up 146,173.84726917215218,61.46339178370754,170.380678992629,174.0132332302909,104.49177165234451,1
Copy of push up 146,173.78865643785073,61.50022333642108,170.3936413338699,174.0946811222442,104.45758455061458,1
Copy of push up 146,173.75790702795734,61.5355186775903,170.41284996704377,174.1608468115571,104.4266706727641,1
Copy of push up 146,173.7179844257996,61.5607349727317,170.40578041502286,174.20325620544318,104.41072508396671,1
Copy of push up 146,173.6941382594825,61.58753757014718,170.44162258193617,174.32812967920492,104.42740366168309,1
Copy of push up 146,173.67945016803202,61.60923229638386,170.48151203910118,174.43868230584536,104.46526267736564,1
Copy of push up 146,173.66790284565906,61.62815533421212,170.48770731099452,174.4683158371876,104.42588749968812,1
Copy of push up 146,173.66092755833006,61.65284012331015,170.48966289963954,174.51331179777148,104.42761377098803,1
Copy of push up 146,173.65474346489316,61.686287842725065,170.47320828103895,174.5511343732513,104.42482479196678,1
Copy of push up 146,173.64455352081043,61.711279178307706,170.46740967713143,174.59731357580256,104.43412227256675,1
